machine	subject	start_time	end_time	stim	block	correct	latency	fluent	learning
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:00:44.089	2013-12-12 13:00:44.269000	TO	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:00:48.655	2013-12-12 13:00:48.865000	THE(3)	block	1	\N	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:22.417	2013-12-12 13:01:22.767000	JIM'S	block	1	\N	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:22.777	2013-12-12 13:01:23.087000	FAVORITE(2)	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:23.097	2013-12-12 13:01:23.487000	STORE	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:26.647	2013-12-12 13:01:26.817000	IT(2)	block	1	\N	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:28.017	2013-12-12 13:01:28.197000	A	block	1	0.6200	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:30.857	2013-12-12 13:01:31.337000	BUT	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:31.937	2013-12-12 13:01:32.377000	THAT	block	1	0.6000	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:33.447	2013-12-12 13:01:33.627000	THE	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:34.787	2013-12-12 13:01:35.227000	JIM	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:35.917	2013-12-12 13:01:36.347000	UP	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:36.357	2013-12-12 13:01:36.657000	IN	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:36.667	2013-12-12 13:01:36.787000	A	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:36.797	2013-12-12 13:01:37.077000	GOOD(2)	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:41.597	2013-12-12 13:01:42.017000	HE	block	1	\N	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:42.027	2013-12-12 13:01:42.467000	WAS(2)	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:43.007	2013-12-12 13:01:43.227000	TO(3)	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:43.237	2013-12-12 13:01:43.607000	THE	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:43.887	2013-12-12 13:01:44.517000	NURSERY	block	1	0.2800	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:44.527	2013-12-12 13:01:44.747000	WITH(2)	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:44.757	2013-12-12 13:01:44.917000	HIS(2)	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:44.927	2013-12-12 13:01:45.277000	FATHER	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:47.197	2013-12-12 13:01:47.897000	JIM	block	1	\N	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:47.907	2013-12-12 13:01:48.317000	LOVED	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:49.317	2013-12-12 13:01:49.567000	AND	block	1	0.2800	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:51.447	2013-12-12 13:01:52.177000	NURSERY	block	1	0.2200	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:52.457	2013-12-12 13:01:52.777000	WAS(2)	block	1	0.2800	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:52.787	2013-12-12 13:01:53.317000	JIM'S	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:53.647	2013-12-12 13:01:53.987000	STORE	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:56.567	2013-12-12 13:01:56.947000	JIM	block	1	\N	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:57.837	2013-12-12 13:01:58.477000	FROM(2)	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:58.487	2013-12-12 13:01:58.657000	THE	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:01:59.757	2013-12-12 13:02:00.027000	THAT	block	1	0.1500	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:00.037	2013-12-12 13:02:00.127000	THE(2)	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:00.137	2013-12-12 13:02:00.997000	FLOWERS	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:01.317	2013-12-12 13:02:01.657000	AND	block	1	0.3200	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:02.137	2013-12-12 13:02:02.897000	SHRUBS	block	1	0.4800	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:02.947	2013-12-12 13:02:03.237000	AT	block	1	0.0500	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:03.247	2013-12-12 13:02:03.397000	THE(2)	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:03.407	2013-12-12 13:02:03.967000	NURSERY	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:04.837	2013-12-12 13:02:04.907000	IN(2)	block	1	0.1500	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:11.417	2013-12-12 13:02:12.097000	THERE	block	1	\N	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:12.267	2013-12-12 13:02:12.667000	WERE(2)	block	1	0.1700	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:15.867	2013-12-12 13:02:16.407000	AND(2)	block	1	0.9200	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:16.417	2013-12-12 13:02:16.807000	THERE	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:16.817	2013-12-12 13:02:17.227000	WERE(2)	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:18.977	2013-12-12 13:02:19.357000	IN	block	1	0.6700	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:20.577	2013-12-12 13:02:20.827000	OF	block	1	0.4900	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:23.357	2013-12-12 13:02:23.697000	TO(3)	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:23.707	2013-12-12 13:02:23.877000	A(2)	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:24.477	2013-12-12 13:02:24.947000	THAT	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:25.147	2013-12-12 13:02:25.467000	WAS(2)	block	1	0.2000	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:26.427	2013-12-12 13:02:26.687000	THEY	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:26.697	2013-12-12 13:02:27.027000	WERE(2)	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:30.647	2013-12-12 13:02:30.917000	JIM	block	1	\N	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:31.847	2013-12-12 13:02:32.697000	LOVED	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:32.707	2013-12-12 13:02:33.017000	THE	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:40.237	2013-12-12 13:02:40.337000	THE(2)	block	1	1.2900	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:41.957	2013-12-12 13:02:42.137000	THE(2)	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:42.147	2013-12-12 13:02:42.717000	TREES	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:54.287	2013-12-12 13:02:54.447000	IT(2)	block	1	\N	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:54.457	2013-12-12 13:02:54.797000	HAD	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:55.197	2013-12-12 13:02:55.347000	A(2)	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:57.137	2013-12-12 13:02:57.387000	AND(2)	block	1	0.3600	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:57.397	2013-12-12 13:02:57.477000	THE	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:02:57.487	2013-12-12 13:02:58.177000	FLOWERS	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:03:00.407	2013-12-12 13:03:00.607000	UP	block	1	0.9000	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:03:06.667	2013-12-12 13:03:06.967000	JIM'S	block	1	\N	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:03:06.977	2013-12-12 13:03:07.457000	FATHER	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:03:07.837	2013-12-12 13:03:08.177000	HIS	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:03:14.387	2013-12-12 13:03:14.607000	LET'S	block	1	\N	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:03:14.617	2013-12-12 13:03:14.737000	GO	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:03:15.167	2013-12-12 13:03:15.597000	SHOPPING	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:03:15.607	2013-12-12 13:03:15.747000	HE	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:03:15.757	2013-12-12 13:03:16.237000	SAID	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:03:23.627	2013-12-12 13:03:24.557000	JIM	block	1	\N	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:03:27.027	2013-12-12 13:03:27.127000	THE(2)	block	1	0.2800	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:03:28.157	2013-12-12 13:03:28.597000	CART	block	1	0.4300	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:03:30.127	2013-12-12 13:03:30.617000	FATHER	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:03:30.807	2013-12-12 13:03:31.387000	PILED	block	1	0.1900	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:03:32.297	2013-12-12 13:03:32.727000	INTO(3)	block	1	0.2600	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:03:32.887	2013-12-12 13:03:33.117000	IT	block	1	0.1600	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:03:38.267	2013-12-12 13:03:38.497000	THEY	block	1	\N	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:03:39.107	2013-12-12 13:03:39.807000	BOUGHT(2)	block	1	0.6100	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:03:39.817	2013-12-12 13:03:40.067000	A(2)	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:03:40.077	2013-12-12 13:03:40.557000	BAG	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:03:42.727	2013-12-12 13:03:43.117000	OF	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:04:02.250	2013-12-12 13:04:02.630000	BOUGHT(2)	block	1	\N	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:04:03.450	2013-12-12 13:04:04.280000	THEY	block	1	\N	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:04:05.120	2013-12-12 13:04:05.200000	OF(2)	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:04:07.840	2013-12-12 13:04:08.030000	JIM	block	1	\N	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:04:09.420	2013-12-12 13:04:09.530000	THE(2)	block	1	0.6700	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:04:10.080	2013-12-12 13:04:10.360000	IT	block	1	0.1500	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:04:15.310	2013-12-12 13:04:15.490000	THEY	block	1	\N	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:04:16.620	2013-12-12 13:04:16.930000	OF	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:04:16.940	2013-12-12 13:04:17.450000	PLANTS	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:04:18.090	2013-12-12 13:04:18.680000	AND	block	1	0.6400	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:04:24.000	2013-12-12 13:04:24.380000	THEIR	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:04:44.561	2013-12-12 13:04:45.041000	THEY	block	1	\N	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:04:45.051	2013-12-12 13:04:45.531000	BOUGHT	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:04:46.671	2013-12-12 13:04:47.161000	AND(2)	block	1	0.0600	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:04:50.821	2013-12-12 13:04:51.291000	FOR	block	1	1.6400	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:04:52.371	2013-12-12 13:04:52.891000	THE	block	1	1.0800	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:04:55.131	2013-12-12 13:04:55.401000	THEY	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:04:56.041	2013-12-12 13:04:56.361000	EVERY(2)	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:04:56.371	2013-12-12 13:04:56.621000	YEAR	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:04:58.591	2013-12-12 13:04:58.781000	THEY	block	1	\N	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:04:58.791	2013-12-12 13:04:59.631000	BOUGHT	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:00.951	2013-12-12 13:05:01.091000	AND	block	1	0.2600	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:01.101	2013-12-12 13:05:01.691000	FLOWERS	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:01.701	2013-12-12 13:05:01.961000	FOR	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:01.971	2013-12-12 13:05:02.281000	THEIR	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:15.012	2013-12-12 13:05:15.312000	THEY	block	1	\N	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:17.402	2013-12-12 13:05:17.532000	AND(2)	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:18.062	2013-12-12 13:05:18.242000	FOR	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:18.252	2013-12-12 13:05:18.392000	THEIR	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:23.212	2013-12-12 13:05:23.352000	THEY	block	1	\N	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:23.742	2013-12-12 13:05:24.342000	BOUGHT	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:28.952	2013-12-12 13:05:29.462000	FATHER	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:31.332	2013-12-12 13:05:31.652000	A(2)	block	1	0.5500	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:34.832	2013-12-12 13:05:35.232000	SHOULD	block	1	\N	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:35.242	2013-12-12 13:05:35.412000	WE	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:35.422	2013-12-12 13:05:35.722000	GET(2)	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:35.732	2013-12-12 13:05:36.122000	THIS	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:38.132	2013-12-12 13:05:38.312000	HE	block	1	\N	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:38.322	2013-12-12 13:05:38.812000	ASKED(2)	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:38.822	2013-12-12 13:05:39.122000	JIM	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:40.912	2013-12-12 13:05:41.492000	JIM	block	1	\N	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:41.942	2013-12-12 13:05:42.132000	HIS	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:46.622	2013-12-12 13:05:46.932000	HE	block	1	0.3200	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:46.942	2013-12-12 13:05:47.922000	SAID	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:50.012	2013-12-12 13:05:50.132000	THEY	block	1	\N	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:51.652	2013-12-12 13:05:51.872000	FOR	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:51.882	2013-12-12 13:05:52.002000	THEIR	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:55.152	2013-12-12 13:05:55.322000	THEY	block	1	\N	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:55.332	2013-12-12 13:05:55.642000	GOT	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:05:58.212	2013-12-12 13:05:58.422000	AND(2)	block	1	0.1700	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:06:15.242	2013-12-12 13:06:15.402000	THEY	block	1	\N	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:06:16.132	2013-12-12 13:06:16.372000	OF	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:06:18.792	2013-12-12 13:06:19.262000	AND	block	1	0.2300	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:06:19.942	2013-12-12 13:06:20.602000	LETTUCE	block	1	0.6800	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:06:25.852	2013-12-12 13:06:26.162000	SHOULD	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:06:32.192	2013-12-12 13:06:32.472000	THE	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:06:32.482	2013-12-12 13:06:33.462000	SLUGS	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:06:35.142	2013-12-12 13:06:35.402000	IT	block	1	0.1000	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:06:35.412	2013-12-12 13:06:35.772000	ALL	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:06:36.172	2013-12-12 13:06:36.422000	YEAR	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:06:38.412	2013-12-12 13:06:38.592000	JIM	block	1	\N	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:06:38.952	2013-12-12 13:06:39.322000	FATHER	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:06:41.972	2013-12-12 13:06:42.242000	HIS	block	1	\N	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:06:42.252	2013-12-12 13:06:42.392000	FATHER	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:06:43.672	2013-12-12 13:06:44.102000	AND	block	1	0.6200	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:06:47.862	2013-12-12 13:06:47.972000	TO(2)	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:06:50.942	2013-12-12 13:06:51.172000	YEAR	block	1	\N	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:06:56.272	2013-12-12 13:06:56.742000	THE(2)	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:07.191	2013-12-12 13:07:07.711000	JIM	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:08.251	2013-12-12 13:07:08.641000	AND	block	1	0.5400	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:08.651	2013-12-12 13:07:09.091000	HIS	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:12.301	2013-12-12 13:07:12.501000	THEIR	block	1	0.9600	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:13.791	2013-12-12 13:07:14.091000	THEY	block	1	0.7500	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:14.981	2013-12-12 13:07:15.151000	IN(2)	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:15.161	2013-12-12 13:07:15.671000	THE	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:16.591	2013-12-12 13:07:16.941000	AND(2)	block	1	0.3200	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:18.401	2013-12-12 13:07:18.551000	THE(2)	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:21.331	2013-12-12 13:07:21.521000	THE	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:22.131	2013-12-12 13:07:22.321000	AND	block	1	0.0700	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:24.891	2013-12-12 13:07:25.141000	I	block	1	\N	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:25.721	2013-12-12 13:07:25.941000	WE	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:27.981	2013-12-12 13:07:28.221000	THIS	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:28.471	2013-12-12 13:07:28.811000	SAID	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:28.821	2013-12-12 13:07:29.081000	JIM	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:47.086	2013-12-12 13:07:47.456000	IN	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:47.736	2013-12-12 13:07:48.016000	THE	block	1	0.2800	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:48.886	2013-12-12 13:07:49.136000	THIS	block	1	0.3300	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:49.566	2013-12-12 13:07:49.876000	BUT	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:51.266	2013-12-12 13:07:51.906000	BACK	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:55.256	2013-12-12 13:07:55.736000	ONE	block	1	\N	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:07:55.776	2013-12-12 13:07:56.616000	OUT	block	1	0.0400	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:08:01.076	2013-12-12 13:08:01.396000	THEY	block	1	\N	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:08:01.876	2013-12-12 13:08:02.246000	FOR	block	1	0.0100	2	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:08:03.496	2013-12-12 13:08:03.966000	DROVE	block	1	0.4300	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:08:05.146	2013-12-12 13:08:05.496000	AND(2)	block	1	0.6900	1	1
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:08:06.056	2013-12-12 13:08:06.176000	THE	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:08:06.796	2013-12-12 13:08:07.106000	DAY	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:08:07.876	2013-12-12 13:08:08.086000	IN	block	1	0.0500	1	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:08:08.096	2013-12-12 13:08:08.286000	THE	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:08:25.200	2013-12-12 13:08:25.490000	WAS(2)	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:08:26.760	2013-12-12 13:08:27.020000	HE	block	1	0.0100	2	2
RT11-DIONYSOS	mms7-5-2003-05-06	2013-12-12 13:08:27.030	2013-12-12 13:08:27.360000	WENT	block	1	0.0100	2	2
